Kind	Id	Commanders	Scenarios	ProfileUsageCount	LocalTag	LocalSource	Completeness	ManualFallback	ManualFactory	DirectReferenceCount	IssueRows	MissingRows	ExternalRows
ability	HHWraithCloak	Horner	unit_or_evolution_dynamic	1	CAbilBehavior	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		5	3	0	2
ability	HHYamatoShots	Horner	unit_or_evolution_dynamic	2	CAbilBehavior	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		5	0	0	0
ability	HornerAirFleetActivate	Horner	panel_cost_smoke	2	CAbilBehavior	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	0	0	0
ability	HornerAirFleetTargetingDummy	Horner	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		2	2	0	2
ability	HydraliskFrenzy	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		2	1	0	1
ability	HydraliskStetmannMissilePowerOff	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		2	0	0	0
ability	HydraliskStetmannMissilePowerOn	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		2	0	0	0
ability	Hyperjump	Raynor	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	HyperjumpRSwann	Swann	unit_or_evolution_dynamic	1			external-xm-dependency-node	no		0	1	0	1
ability	HyperjumpSwann	Swann	unit_or_evolution_dynamic	1			external-xm-dependency-node	no		0	1	0	1
ability	ImmortalBarrierBase	Artanis,Karax	unit_or_evolution_dynamic	2	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	ImmortalOverload	Fenix	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	ImmortalShakurasShadowCannon	Karax	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		1	0	0	0
ability	InfestedBansheeCloakingField	Stukov	unit_or_evolution_dynamic	2	CAbilBehavior	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	2	0	2
ability	InfestorStetmannEggLaunch	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	1	0	1
ability	InfestorStetmannHealingTentacle	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	2	0	2
ability	InfestorStetmannInfestBuilding	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	2	0	2
ability	InstantSeekerMissile_BlackOps	Nova	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	3	0	2
ability	K5DropPods	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	KerriganMaelstrom	Kerrigan	panel_cost_smoke	2	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	0	0	0
ability	KerriganVoidCoopCrushingGripWave	Kerrigan	panel_cost_smoke	2	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	KerriganVoidCoopEconDrop	Kerrigan	panel_cost_smoke,unit_or_evolution_dynamic	4	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	KraithCrashingCharge	Dehaka	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	8	0	8
ability	LiberatorAG_BlackOpsTarget	Nova	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	LiberatorAGTarget	Horner	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	LockOn	Swann	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		1	0	0	0
ability	LockOnCancel	Swann	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	LocustLaunch	Abathur	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	LurkerHoldFire	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	LurkerRemoveHoldFire	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	LurkerStetmannChannelingSpines	Stetmann	unit_or_evolution_dynamic	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	1	0	1
ability	LurkerStetmannTunnelingBurst	Stetmann	unit_or_evolution_dynamic	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	MagrailMunitionsNova	Nova	unit_or_evolution_dynamic	1			external-xm-dependency-node	no		0	1	0	1
ability	MammothBreath	Dehaka	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	2	0	2
ability	MarauderMengskAttackSpeedBoost	Mengsk	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	1	0	1
ability	MedivacMengskDoubleBeamHeal	Mengsk	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		7	8	0	8
ability	MedivacMengskSpeedBoost	Mengsk	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		1	0	0	0
ability	MedivacMengskTransport	Mengsk	unit_or_evolution_dynamic	2	CAbilTransport	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		6	8	0	8
ability	MengskZergCalldownLevel1	Mengsk	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	0	0	0
ability	MengskZergCalldownLevel2	Mengsk	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	1	0	1
ability	MengskZergCalldownLevel3	Mengsk	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	2	0	2
ability	MengskZergCalldownLevel4	Mengsk	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	3	0	3
ability	MindBolt	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	MirageGravitonBeamVoidCampaign	Karax	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		5	2	0	2
ability	MorphRoachToRavager	Abathur	unit_or_evolution_dynamic	2	CAbilTrain	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		5	2	0	2
ability	MorphRoachVileToRavager	Abathur	unit_or_evolution_dynamic	1	CAbilTrain	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		5	2	0	2
ability	MorphToBaneling	Zagara	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	MorphToBanelingStetmann	Stetmann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		6	3	0	3
ability	MorphToBroodLord	Zagara	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	MorphToCBroodLordStetmann	Stetmann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		6	5	0	3
ability	MorphToHellion	Swann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	MorphToHellionBlackOps	Nova	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	0	0	0
ability	MorphToHellionTank	Swann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	MorphToHHHellion	Horner	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	MorphToHHHellionTank	Horner	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	0	0	0
ability	MorphToLurkerStetmann	Stetmann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		6	2	0	2
ability	MorphToRavagerStetmann	Stetmann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		6	2	0	2
ability	MorphToSuperGaryStetmann	Stetmann	unit_or_evolution_dynamic	2	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		6	3	0	3
ability	MorphToSwarmHostBurrowed	Abathur	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	0	0	0	0
ability	MurvarCoopPuke	Dehaka	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		5	5	0	5
ability	MutaliskMorphToDevourer	Abathur	unit_or_evolution_dynamic	1	CAbilTrain	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	3	0	3
ability	NanoRepairSwann	Swann	unit_or_evolution_dynamic	1			external-xm-dependency-node	no		0	1	0	1
ability	NovaCoopCasterNuke	Nova	panel_cost_smoke	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		5	1	0	1
ability	NovaCoopDecoyTarget	Nova	panel_cost_smoke	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	3	0	3
ability	NovaGriffinBombingRunExecute	Nova	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	3	0	3
ability	NovaGriffinTransportLoadUnits	Nova	panel_cost_smoke	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	3	0	3
ability	NuclearAnnihilationMengsk	Mengsk	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	ObserverMorphtoObserverSiege	Artanis,Fenix,Karax,Zeratul	unit_or_evolution_dynamic	4	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	OracleRevelation	Vorazun	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	OracleStasisTrapBuild	Vorazun	unit_or_evolution_dynamic	1	CAbilBuild	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityCommandStub	1	0	0	0
ability	OracleWeapon	Vorazun	unit_or_evolution_dynamic	1	CAbilBehavior	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	OverseerMorphtoOverseerSiegeStetmann	Stetmann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	OverseerSiegeMorphtoOverseerStetmann	Stetmann	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	2	0	2
ability	ParasiticBomb	Abathur	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	PhasingModeTaldarim	Alarak	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	1	0	1
ability	PlaceHealingDrone	Nova	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	4	0	4
ability	PowerFieldEnergyRegenerationOn	Stetmann	panel_cost_smoke	2	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		2	0	0	0
ability	PowerFieldHPRegenerationOn	Stetmann	panel_cost_smoke	2	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		2	0	0	0
ability	PowerFieldMovementSpeedOn	Stetmann	panel_cost_smoke	3	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		2	0	0	0
ability	PowerFieldSuperGaryStetmannEnergy	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	0	0	0
ability	PrimalHeal	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	PrimalSlash	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		1	1	0	1
ability	PsionicLift	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		1	2	0	2
ability	PsiStorm	Artanis	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		1	1	0	1
ability	PsiStrikeWalk	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	RallyZeratulTopBarRedirect	Zeratul	panel_cost_smoke	3	CAbilRally	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	0	0	0
ability	RavagerAbathurCorrosiveBile	Abathur	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	3	0	3
ability	RavagerStetmannCorrosiveBile	Stetmann	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	4	0	4
ability	RavenMengskMorphtoRavenMengskSieged	Mengsk	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	RavenMengskSiegedMorphtoRavenMengsk	Mengsk	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	2	0	2
ability	RavenTargetLock	Horner	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	7	0	7
ability	ScourgeDetonate	Zagara	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	1	0	1
ability	SCVHarvest	Mengsk,Tychus	unit_or_evolution_dynamic	2	CAbilHarvest	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	SCVMengskEnlist	Mengsk	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	3	0	3
ability	SentryFenixPhasingMode	Fenix	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	2	0	2
ability	SiegeMode	Raynor,Swann	unit_or_evolution_dynamic	2	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	SiegeModeMengsk	Mengsk	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	0	0	0
ability	SiegeTank_BlackOpsSiege	Nova	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	2	0	2
ability	SIMorphToOverseer	Stukov	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		7	6	0	6
ability	SIStukovInfestStructure	Stukov	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	3	0	3
ability	SIStukovInfestStructureUpgraded	Stukov	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	3	0	3
ability	SIStukovPlaceHordeRally	Stukov	panel_cost_smoke	3	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	0	0	0
ability	Snipe_BlackOps	Nova	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	1	0	1
ability	SOADarkPylon	Vorazun	panel_cost_smoke	3	CAbilBuild	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	2	0	2
ability	SOAMapWideChrono	Karax	panel_cost_smoke	2	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	3	0	3
ability	SOAOrbitalStrikeActivate	Artanis	panel_cost_smoke	1			external-official-reference-node	no		0	1	0	1
ability	SOAOrbitalStrikeExecute	Artanis	panel_cost_smoke	2			external-official-reference-node	no		0	1	0	1
ability	SOAOrbitalStrikeKarax	Karax	panel_cost_smoke	3	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	4	0	4
ability	SOAPurifierBeam	Karax	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	SOAPylonPower	Artanis	panel_cost_smoke	3	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		1	4	0	4
ability	SOAShadowGuardCalldown	Vorazun	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	17	0	17
ability	SOAStrafeAttack	Artanis	panel_cost_smoke	2			external-official-reference-node	no		0	1	0	1
ability	SOAStrafeAttackExecute	Artanis	panel_cost_smoke	1			external-official-reference-node	no		0	1	0	1
ability	SOASummonFenix	Fenix	panel_cost_smoke	3	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	7	0	7
ability	SOASummonFenixArbiter	Fenix	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	7	0	7
ability	SOASummonFenixDragoon	Fenix	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		2	7	0	7
ability	SoASuperShield	Artanis	panel_cost_smoke	2			external-official-reference-node	no		0	1	0	1
ability	SOAThermalLanceActivate	Karax	panel_cost_smoke	1	CAbilBehavior	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-minimal	no		0	0	0	0
ability	SOAThermalLanceExecute	Karax	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		1	1	0	1
ability	SOATimeFreeze	Vorazun	panel_cost_smoke	2			external-official-reference-node	no		0	1	0	1
ability	SpawnBanelings	Kerrigan	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	SpawnToxicNest	Abathur	panel_cost_smoke	3	CAbilBuild	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	0	0	0
ability	SpecialDelivery	Swann	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	4	0	4
ability	Stimpack	Raynor	unit_or_evolution_dynamic	1	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	StimpackMarauder	Raynor,Tychus	unit_or_evolution_dynamic	3	CAbilEffectInstant	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	manual-ability-stub	yes	abilityStub	1	0	0	0
ability	StukovInfestedSiegeTankDeepTunnel	Stukov	unit_or_evolution_dynamic	1	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	3	0	3
ability	StukovInfestedSiegeTankUproot	Stukov	unit_or_evolution_dynamic	1	CAbilMorph	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	1	0	1
ability	StukovSummonAleksander	Stukov	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	9	0	9
ability	StukovSummonApocalisk	Stukov	panel_cost_smoke	2	CAbilEffectTarget	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		3	8	0	8
ability	SuicideBuilding	Zagara	unit_or_evolution_dynamic	1	CAbilBehavior	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	ability-with-chain	no		4	2	0	2
